Siebel Enterprise Applications Siebel Server Manager, Version 7.5.3.17 [16285] LANG_INDEPENDENT
Copyright (c) 2001 Siebel Systems, Inc.  All rights reserved.

This software is the property of Siebel Systems, Inc., 2207 Bridgepointe Parkway,
San Mateo, CA 94404.

User agrees that any use of this software is governed by: (1) the applicable
user limitations and other terms and conditions of the license agreement which
has been entered into with Siebel Systems or its authorized distributors; and
(2) the proprietary and restricted rights notices included in this software.

WARNING: THIS COMPUTER PROGRAM IS PROTECTED BY U.S. AND INTERNATIONAL LAW.
UNAUTHORIZED REPRODUCTION, DISTRIBUTION OR USE OF THIS PROGRAM, OR ANY PORTION
OF IT, MAY RESULT IN SEVERE CIVIL AND CRIMINAL PENALTIES, AND WILL BE
PROSECUTED TO THE MAXIMUM EXTENT POSSIBLE UNDER THE LAW.

If you have received this software in error, please notify Siebel Systems
immediately at (650) 295-5000.

Type "help" for list of commands, "help <topic>" for detailed help

Connected to 1 server(s) out of a total of 1 server(s) in the enterprise

srvrmgr:foobarcrm1> load preferences
File: D:\sea752\client\BIN\.Siebel_svrmgr.pref

srvrmgr:foobarcrm1> list comp

SV_NAME     CC_ALIAS           CC_NAME                               CT_ALIAS  CG_ALIAS      CC_RUNMODE   CP_DISP_RUN_STATE  CP_NUM_RUN_TASKS  CP_MAX_TASKS  CP_ACTV_MTS_PROCS  CP_MAX_MTS_PROCS  CP_START_TIME        CP_END_TIME  CP_STATUS  CC_INCARN_NO  CC_DESC_TEXT
----------  -----------------  ------------------------------------  --------  ------------  -----------  -----------------  ----------------  ------------  -----------------  ----------------  -------------------  -----------  ---------  ------------  ------------
foobarcrm1  BusIntBatchMgr     Business Integration Batch Manager              EAI           Batch        Ativado            0                 20            1                  1                 2013-03-16 05:03:34
foobarcrm1  BusIntMgr          Business Integration Manager                    EAI           Batch        Ativado            0                 20            1                  1                 2013-03-16 05:03:34
foobarcrm1  ClientAdmin        Client Administration                           System        Background   Ativado            0                 1                                                  2013-03-16 05:03:34
foobarcrm1  CommConfigMgr      Communications Configuration Manager            CommMgmt      Batch        Ativado            0                 20            1                  1                 2013-03-16 05:03:34
foobarcrm1  CommInboundMgr     Communications Inbound Manager                  CommMgmt      Batch        Ativado            0                 20            1                  1                 2013-03-16 05:03:34
foobarcrm1  CommOutboundMgr    Communications Outbound Manager                 CommMgmt      Batch        Ativado            0                 50            1                  1                 2013-03-16 05:03:34
foobarcrm1  CommSessionMgr     Communications Session Manager                  CommMgmt      Batch        Ativado            0                 20            1                  1                 2013-03-16 05:03:34
foobarcrm1  DbXtract           Database Extract                                Remote        Batch        Ativado            0                 10                                                 2013-03-16 05:03:34
foobarcrm1  EAIObjMgr_ptb      EAI Object Manager (PTB)                        EAI           Interactive  Ativado            0                 20            1                  1                 2013-03-16 05:03:34
foobarcrm1  MailMgr            Email Manager                                   CommMgmt      Background   Ativado            0                 20                                                 2013-03-16 05:03:34
foobarcrm1  EIM                Enterprise Integration Mgr                      EAI           Batch        Ativado            0                 5                                                  2013-03-16 05:03:34
foobarcrm1  FSMSrvr            File System Manager                             System        Batch        Ativado            0                 20            1                  1                 2013-03-16 05:03:34
foobarcrm1  GenNewDb           Generate New Database                           Remote        Batch        Ativado            0                 1                                                  2013-03-16 05:03:34
foobarcrm1  GenTrig            Generate Triggers                               Workflow      Batch        Ativado            0                 1                                                  2013-03-16 05:03:34
foobarcrm1  PageMgr            Page Manager                                    CommMgmt      Background   Ativado            0                 20                                                 2013-03-16 05:03:34
foobarcrm1  PDbXtract          Parallel Database Extract                       Remote        Batch        Em execução        4                 10            1                  1                 2013-03-16 05:03:34
foobarcrm1  RepAgent           Replication Agent                               Remote        Background   Ativado            0                 1                                                  2013-03-16 05:03:34
foobarcrm1  ServerMgr          Server Manager                                  System        Interactive  Em execução        1                 20                                                 2013-03-16 05:03:34
foobarcrm1  SRBroker           Server Request Broker                           System        Interactive  Em execução        3                 100           1                  1                 2013-03-16 05:03:34
foobarcrm1  SRProc             Server Request Processor                        System        Interactive  Fax                0                 20            0                  1                 2013-03-16 05:03:34
foobarcrm1  SynchMgr           Synchronization Manager                         Remote        Interactive  Ativado            0                 100           1                  1                 2013-03-16 05:03:34
foobarcrm1  TxnMerge           Transaction Merger                              Remote        Background   Ativado            0                 10                                                 2013-03-16 05:03:34
foobarcrm1  TxnProc            Transaction Processor                           Remote        Background   Ativado            0                 1                                                  2013-03-16 05:03:34
foobarcrm1  TxnRoute           Transaction Router                              Remote        Background   Ativado            0                 10                                                 2013-03-16 05:03:34
foobarcrm1  UpgKitBldr         Upgrade Kit Builder                             SiebAnywhere  Batch        Ativado            0                 1             1                  1                 2013-03-16 05:03:34
foobarcrm1  WorkActn           Workflow Action Agent                           Workflow      Background   Ativado            0                 5                                                  2013-03-16 05:03:34
foobarcrm1  WorkMon            Workflow Monitor Agent                          Workflow      Background   Ativado            0                 5                                                  2013-03-16 05:03:34
foobarcrm1  WfProcBatchMgr     Workflow Process Batch Manager                  Workflow      Batch        Ativado            0                 20            1                  1                 2013-03-16 05:03:34
foobarcrm1  WfProcMgr          Workflow Process Manager                        Workflow      Batch        Fax                0                 20            0                  1                 2013-03-16 05:03:34
foobarcrm1  ePharmaObjMgr_ptb  ePharma Object Manager (PTB)                    LifeSciences  Interactive  Ativado            0                 20            1                  1                 2013-03-16 05:03:34

30 rows returned.

srvrmgr:foobarcrm1> list comp types

CT_NAME                                                                       CT_RUNMODE                       CT_ALIAS                         CT_DESC_TEXT
CFGReportsDir                                                         String       Subsystem  Infrastructure Objmgr configur  SIS_NEVER_SET    SIS_NEVER_SET     Application Reports Directory
CFGScriptingDLL                sscfbas.dll                            String       Subsystem  Infrastructure Objmgr configur                                     Application Scripting Dll
CFGServerODBCDatasource                                               String       Subsystem  Infrastructure Objmgr configur  SIS_NEVER_SET    SIS_NEVER_SET     Application Server ODBC datasource
CFGSharedModeUsersDir          \\foobarcrm1\fs\userpref               String       Subsystem  Infrastructure Objmgr configur                                     Application Shared Mode users directory
CFGShowMessageBar              User Enable                            String       Subsystem  Infrastructure Objmgr configur  SIS_DEFAULT_SET  SIS_DEFAULT_SET   Application Message Bar Flag
CFGTempDir                     d:\sea752\siebsrvr\temp                String       Subsystem  Infrastructure Objmgr configur                                     Application Client Tempdir
CacheCategoryId                False                                  Boolean      Subsystem  Categorization Manager          SIS_DEFAULT_SET  SIS_DEFAULT_SET   Cache Category ID
CatMgrType                     Master                                 String       Subsystem  Categorization Manager          SIS_DEFAULT_SET  SIS_DEFAULT_SET   Categorization Manager Type
CertFileName                                                          String       Subsystem  Networking                      SIS_NEVER_SET    SIS_NEVER_SET     Certificate file name
ChildRecipSearchSpec                                                  String       Subsystem  Communications Outbound Manage  SIS_NEVER_SET    SIS_NEVER_SET     Child Recipient Search Spec
ClientId                                                              String       Subsystem  Field Service Invoice Engine    SIS_NEVER_SET    SIS_NEVER_SET     Client Id
CommProfile                                                           String       Subsystem  Communications Outbound Manage  SIS_NEVER_SET    SIS_NEVER_SET     Communication Profile
CommProfileOverride                                                   String       Subsystem  Communications Outbound Manage  SIS_NEVER_SET    SIS_NEVER_SET     Comm Profile Override
CommRequestId                                                         String       Subsystem  Communications Outbound Manage  SIS_NEVER_SET    SIS_NEVER_SET     Comm Request Id
CommRequestParentId                                                   String       Subsystem  Communications Outbound Manage  SIS_NEVER_SET    SIS_NEVER_SET     Request Parent Id
CommType                       TCPIP                                  String       Subsystem  Networking                      SIS_DEFAULT_SET  SIS_DEFAULT_SET   Communication Transport
Comments                                                              String       Subsystem  Communications Outbound Manage  SIS_NEVER_SET    SIS_NEVER_SET     Comm Request Comments
Compress                       NONE                                   String       Subsystem  Networking                      SIS_DEFAULT_SET  SIS_DEFAULT_SET   Compression Type
CompressedFileDownload         True                                   Boolean      Subsystem  Object Manager                  SIS_DEFAULT_SET  SIS_DEFAULT_SET   Compressed File Download
ConfigFile                     siebel.cfg                             String       Subsystem  Object Manager                  SIS_DEFAULT_SET  SIS_DEFAULT_SET   OM - Configuration File
ConnIdleTime                   -1                                     Integer      Subsystem  Networking                      SIS_DEFAULT_SET  SIS_DEFAULT_SET   SISNAPI connection maximum idle time
Connect                        SiebSrvr_DEV                           String       Subsystem  Database Access                                                    ODBC Data Source
Crypt                          None                                   String       Subsystem  Networking                                                         Encryption Type
DB2DisableAutoCommit           Y                                      String       Subsystem  Database Access                 SIS_DEFAULT_SET  SIS_DEFAULT_SET   Disable Autocommit
DB2DisableMinMemMode                                                  String       Subsystem  Database Access                 SIS_NEVER_SET    SIS_NEVER_SET     Disable DB2 CLI MinMemMode
DBRollbackSeg                                                         String       Subsystem  Database Access                 SIS_NEVER_SET    SIS_NEVER_SET     DataBase Rollback Segment Name
DDDSN                                                                 String       Subsystem  Data Dictionary Manager         SIS_NEVER_SET    SIS_NEVER_SET     ODBC DSN
DDPWD                                                                 String       Subsystem  Data Dictionary Manager         SIS_NEVER_SET    SIS_NEVER_SET     Database PWD
DDTABLEID                                                             String       Subsystem  Data Dictionary Manager         SIS_NEVER_SET    SIS_NEVER_SET     TABLEID
DDTABLENAME                                                           String       Subsystem  Data Dictionary Manager         SIS_NEVER_SET    SIS_NEVER_SET     Database TABLENAME
DDTABLEOWNER                                                          String       Subsystem  Data Dictionary Manager         SIS_NEVER_SET    SIS_NEVER_SET     Database TABLEOWNER
DDUID                                                                 String       Subsystem  Data Dictionary Manager         SIS_NEVER_SET    SIS_NEVER_SET     Database UID
DSChartImageFormat                                                    String       Subsystem  Datasources Subsystem           SIS_NEVER_SET    SIS_NEVER_SET     Chart Image Format
DSChartServer                                                         String       Subsystem  Datasources Subsystem           SIS_NEVER_SET    SIS_NEVER_SET     Chart Server
DataCleansingType              Vendor1                                String       Subsystem  Infrastructure Datacleansing s                                     Data Cleansing Type
DataSource                     ServerDataSrc                          String       Subsystem  Object Manager                  SIS_DEFAULT_SET  SIS_DEFAULT_SET   OM - Data Source
DeDupTypeType                  CHANGE_ME                              String       Subsystem  Infrastructure DeDuplication s                                     DeDuplication Data Type
DefaultAdminAddress                                                   String       Subsystem  SMTP subsystem                  SIS_NEVER_SET    SIS_NEVER_SET     Default Administrator Address
DefaultFromAddress                                                    String       Subsystem  SMTP subsystem                  SIS_NEVER_SET    SIS_NEVER_SET     Default From Address
DefinedComponent                                                      String       Subsystem  Communications Outbound Manage  SIS_NEVER_SET    SIS_NEVER_SET     Defined Component
DocumentServerName                                                    String       Subsystem  eDoc Sub System                 SIS_NEVER_SET    SIS_NEVER_SET     Document Server Name
Duration                                                              String       Subsystem  Abs and Optimizer Subsystem     SIS_NEVER_SET    SIS_NEVER_SET     Duration
EmailDebugLevel                0                                      Integer      Subsystem  Email Client Subsystem          SIS_NEVER_SET    SIS_NEVER_SET     Email Client Debug Level
EmailDefaultClient             Siebel Mail Client                     String       Subsystem  Email Client Subsystem          SIS_DEFAULT_SET  SIS_DEFAULT_SET   Default Email Client
EmailExtMailClientAttDir                                              String       Subsystem  Email Client Subsystem          SIS_NEVER_SET    SIS_NEVER_SET     Email Temporary Attachment Location
EmailLotusForm                                                        String       Subsystem  Email Client Subsystem          SIS_NEVER_SET    SIS_NEVER_SET     Siebel/Lotus Form
EmailOutlookForm                                                      String       Subsystem  Email Client Subsystem          SIS_NEVER_SET    SIS_NEVER_SET     Siebel/Outlook Form
EmployeeIds                                                           String       Subsystem  Abs and Optimizer Subsystem     SIS_NEVER_SET    SIS_NEVER_SET     Employee Ids
EnableAssetBasedOrdering       FALSE                                  String       Subsystem  OrderManagement                 SIS_DEFAULT_SET  SIS_DEFAULT_SET   Enable Asset Based Ordering
EnableServiceArgTracing        False                                  Boolean      Subsystem  EAI                             SIS_DEFAULT_SET  SIS_DEFAULT_SET   Enable Business Service Argument Tracing
EnableTransferCart             FALSE                                  String       Subsystem  Infrastructure Shopping Servic  SIS_DEFAULT_SET  SIS_DEFAULT_SET   EnableTransferCart
ErrorFlags                     0                                      Integer      Subsystem  Event Logging                   SIS_DEFAULT_SET  SIS_DEFAULT_SET   Error Flags
ExtDBODBCDataSource                                                   String       Subsystem  External DB Subsystem           SIS_NEVER_SET    SIS_NEVER_SET     External DB ODBC Data Source
ExtDBPassword                  ********                               String       Subsystem  External DB Subsystem           SIS_NEVER_SET    SIS_NEVER_SET     External DB Password
ExtDBTableOwner                                                       String       Subsystem  External DB Subsystem           SIS_NEVER_SET    SIS_NEVER_SET     External DB Table Owner
ExtDBUserName                                                         String       Subsystem  External DB Subsystem           SIS_NEVER_SET    SIS_NEVER_SET     External DB User Name
FileSystem                     \\foobarcrm1\fs                        String       Subsystem  Infrastructure Core                                                Siebel File System
ForwardFlag                                                           String       Subsystem  Communications Outbound Manage  SIS_NEVER_SET    SIS_NEVER_SET     Forward Flag
HTTPKeepAlive                  0                                      Integer      Subsystem  Networking                      SIS_DEFAULT_SET  SIS_DEFAULT_SET   Server http keepalive time
Host                           foobarcrm1                             String       Server                                                                        Host Name
IdxSpace                                                              String       Subsystem  Database Access                 SIS_NEVER_SET    SIS_NEVER_SET     Indexspace Name
KBName                         KB                                     String       Subsystem  Categorization Manager          SIS_DEFAULT_SET  SIS_DEFAULT_SET   Knowledge Base Name
KBWriteInterval                100                                    Integer      Subsystem  Categorization Manager          SIS_DEFAULT_SET  SIS_DEFAULT_SET   KB Write Back Interval
KeyFileName                                                           String       Subsystem  Networking                      SIS_NEVER_SET    SIS_NEVER_SET     Private key file name
KeyFilePassword                ********                               String       Subsystem  Networking                      SIS_NEVER_SET    SIS_NEVER_SET     Private key file password
Lang                           PTB                                    String       Subsystem  Infrastructure Core                                                Language Code
ListenOneIPAddress             False                                  Boolean      Server                                     SIS_DEFAULT_SET  SIS_DEFAULT_SET   Listen One IP Address
LoadAtStart                    True                                   Boolean      Subsystem  Categorization Manager          SIS_DEFAULT_SET  SIS_DEFAULT_SET   Load KB at Startup
LocaleCode                                                            String       Subsystem  Object Manager                  SIS_NEVER_SET    SIS_NEVER_SET     Locale Code
LogArchive                     10                                     Integer      Subsystem  Event Logging                   SIS_DEFAULT_SET  SIS_DEFAULT_SET   Log Archive Keep
LogTimestamp                   False                                  Boolean      Subsystem  Event Logging                   SIS_DEFAULT_SET  SIS_DEFAULT_SET   Log Print Timestamp
LogUseSharedFile               False                                  Boolean      Subsystem  Event Logging                   SIS_DEFAULT_SET  SIS_DEFAULT_SET   Use Shared Log File
LongTblSpace                                                          String       Subsystem  Database Access                 SIS_NEVER_SET    SIS_NEVER_SET     Long Tablespace Name
MarketingFileSystem            \\foobarcrm1\fs                        String       Subsystem  Marketing Server Subsystem                                         Marketing File System
MaxMTServers                   1                                      Integer      Subsystem  Multi-Threading                 SIS_DEFAULT_SET  SIS_DEFAULT_SET   Maximum MT Servers
MaxNumCat                      4                                      Integer      Subsystem  Categorization Manager          SIS_DEFAULT_SET  SIS_DEFAULT_SET   Maximum Number of Categories
MaxSharedDbConns               -1                                     Integer      Subsystem  Object Manager                  SIS_DEFAULT_SET  SIS_DEFAULT_SET   DB Multiplex - Max Number of Shared DB Connections
MemoryBasedRecycle             False                                  Boolean      Subsystem  Multi-Threading                 SIS_DEFAULT_SET  SIS_DEFAULT_SET   Memory-based multithread component recycling
MemoryLimit                    1500                                   Integer      Subsystem  Multi-Threading                 SIS_DEFAULT_SET  SIS_DEFAULT_SET   Process memory usage limit
MinMTServers                   1                                      Integer      Subsystem  Multi-Threading                 SIS_DEFAULT_SET  SIS_DEFAULT_SET   Minimum MT Servers
MinSharedDbConns               -1                                     Integer      Subsystem  Object Manager                  SIS_DEFAULT_SET  SIS_DEFAULT_SET   DB Multiplex - Min Number of Shared DB Connections
MinTrxDbConns                  -1                                     Integer      Subsystem  Object Manager                  SIS_DEFAULT_SET  SIS_DEFAULT_SET   DB Multiplex - Min Number of Dedicated DB Connections
MinUpTime                      60                                     Integer      Subsystem  Process Management              SIS_DEFAULT_SET  SIS_DEFAULT_SET   Minimum Up Time
Mode                                                                  String       Subsystem  Field Service Invoice Engine    SIS_NEVER_SET    SIS_NEVER_SET     Mode
ModelCacheMax                  10                                     Integer      Subsystem  Object Manager                  SIS_DEFAULT_SET  SIS_DEFAULT_SET   OM - Model Cache Maximum
MsgBccList                                                            String       Subsystem  Communications Outbound Manage  SIS_NEVER_SET    SIS_NEVER_SET     Message Bcc List
MsgBody                                                               String       Subsystem  Communications Outbound Manage  SIS_NEVER_SET    SIS_NEVER_SET     Message Body
MsgCcList                                                             String       Subsystem  Communications Outbound Manage  SIS_NEVER_SET    SIS_NEVER_SET     Message Cc List
MsgFrom                                                               String       Subsystem  Communications Outbound Manage  SIS_NEVER_SET    SIS_NEVER_SET     Message From
MsgReplyToAddressList                                                 String       Subsystem  Communications Outbound Manage  SIS_NEVER_SET    SIS_NEVER_SET     MessageReplyAddress  List
MsgSubject                                                            String       Subsystem  Communications Outbound Manage  SIS_NEVER_SET    SIS_NEVER_SET     Message Subject
MsgToList                                                             String       Subsystem  Communications Outbound Manage  SIS_NEVER_SET    SIS_NEVER_SET     Message To List
NoLaterThan                                                           String       Subsystem  Abs and Optimizer Subsystem     SIS_NEVER_SET    SIS_NEVER_SET     No Later Than
NoSoonerThan                                                          String       Subsystem  Abs and Optimizer Subsystem     SIS_NEVER_SET    SIS_NEVER_SET     No Sooner Than
NumConcurrent                  4                                      Integer      Subsystem  Load Balancing                  SIS_DEFAULT_SET  SIS_DEFAULT_SET   Concurrent Registrations
NumRecipients                                                         String       Subsystem  Communications Outbound Manage  SIS_NEVER_SET    SIS_NEVER_SET     Number Of Recipients
NumRestart                     10                                     Integer      Subsystem  Process Management              SIS_DEFAULT_SET  SIS_DEFAULT_SET   Numbers of Restarts
NumRetries                     10000                                  Integer      Subsystem  Recovery                        SIS_DEFAULT_SET  SIS_DEFAULT_SET   Number of Retries
NumTasks                                                              String       Subsystem  Communications Outbound Manage  SIS_NEVER_SET    SIS_NEVER_SET     Number Of Tasks
ORCLBatchSize                  0                                      Integer      Subsystem  External DB Subsystem           SIS_NEVER_SET    SIS_NEVER_SET     ORCL Batch Size
ORCLGroupSize                  0                                      Integer      Subsystem  External DB Subsystem           SIS_NEVER_SET    SIS_NEVER_SET     ORCL Group Size
ORCLQueueName                                                         String       Subsystem  External DB Subsystem           SIS_NEVER_SET    SIS_NEVER_SET     ORCL Queue Name
OrderCartBC                    Order Entry - Orders                   String       Subsystem  Infrastructure Shopping Servic  SIS_DEFAULT_SET  SIS_DEFAULT_SET   OrderCartBC
OrderCartView                  Order Entry - Line Items View (Sales)  String       Subsystem  Infrastructure Shopping Servic  SIS_DEFAULT_SET  SIS_DEFAULT_SET   OrderCartView
OrigMsgFile                                                           String       Subsystem  Communications Outbound Manage  SIS_NEVER_SET    SIS_NEVER_SET     Original Message File
PackageNameList                                                       String       Subsystem  Communications Outbound Manage  SIS_NEVER_SET    SIS_NEVER_SET     Comm Template Name List
ParametricSearchResultsView    Parametric Search Results View         String       Subsystem  Infrastructure Shopping Servic  SIS_DEFAULT_SET  SIS_DEFAULT_SET   ParametricSearchResultsView
Password                       ********                               String       Subsystem  Database Access                                                    Password
PeerAuth                       False                                  Boolean      Subsystem  Networking                      SIS_DEFAULT_SET  SIS_DEFAULT_SET   Peer Authentication
PeerCertValidation             False                                  Boolean      Subsystem  Networking                      SIS_DEFAULT_SET  SIS_DEFAULT_SET   Validate peer certificate
PersistentShoppingCart         FALSE                                  String       Subsystem  Infrastructure Shopping Servic  SIS_DEFAULT_SET  SIS_DEFAULT_SET   PersistentShoppingCart
PostAddToCartLogic                                                    String       Subsystem  Infrastructure Shopping Servic  SIS_NEVER_SET    SIS_NEVER_SET     PostAddToCartLogic
PreloadSRF                     False                                  Boolean      Subsystem  Object Manager                  SIS_DEFAULT_SET  SIS_DEFAULT_SET   OM - Preload SRF Data
PriceListCacheLifeTime         -1                                     Integer      Subsystem  Infrastructure Pricingcache su  SIS_DEFAULT_SET  SIS_DEFAULT_SET   Price List Cache Life Time
PriceListItemCacheLifeTime     -1                                     Integer      Subsystem  Infrastructure Pricingcache su  SIS_DEFAULT_SET  SIS_DEFAULT_SET   Price List Item Cache Life Time
PricerMappingCacheSize         100                                    Integer      Subsystem  Infrastructure Pricingcache su  SIS_DEFAULT_SET  SIS_DEFAULT_SET   Pricer Mapping Cache Size
PricerPriceItemCacheSize       100                                    Integer      Subsystem  Infrastructure Pricingcache su  SIS_DEFAULT_SET  SIS_DEFAULT_SET   Price Item Cache Size
PricerPriceListCacheSize       20                                     Integer      Subsystem  Infrastructure Pricingcache su  SIS_DEFAULT_SET  SIS_DEFAULT_SET   Price List Cache Size
PricerPriceModelCacheSize      50                                     Integer      Subsystem  Infrastructure Pricingcache su  SIS_DEFAULT_SET  SIS_DEFAULT_SET   Price Model Cache Size
PricerVolDisCacheSize          50                                     Integer      Subsystem  Infrastructure Pricingcache su  SIS_DEFAULT_SET  SIS_DEFAULT_SET   Price Volume discount Cache Size
ProcessMode                    Remote                                 String       Subsystem  Communications Outbound Manage  SIS_DEFAULT_SET  SIS_DEFAULT_SET   Process Mode
ProductDetailView              NONE                                   String       Subsystem  Infrastructure Shopping Servic  SIS_DEFAULT_SET  SIS_DEFAULT_SET   ProductDetailView
ProposalReportTimeoutInSecond  1800                                   Integer      Subsystem  eDoc Sub System                 SIS_DEFAULT_SET  SIS_DEFAULT_SET   ProposalReportTimeoutInSecond
ProxyEmployee                                                         String       Subsystem  Object Manager                  SIS_NEVER_SET    SIS_NEVER_SET     OM - Proxy Employee
QuoteCartBC                    Quote                                  String       Subsystem  Infrastructure Shopping Servic  SIS_DEFAULT_SET  SIS_DEFAULT_SET   QuoteCartBC
QuoteCartView                  Quote Detail View                      String       Subsystem  Infrastructure Shopping Servic  SIS_DEFAULT_SET  SIS_DEFAULT_SET   QuoteCartView
RecipSearchSpec                                                       String       Subsystem  Communications Outbound Manage  SIS_NEVER_SET    SIS_NEVER_SET     Recipient Search Spec
RecipientBusComp                                                      String       Subsystem  Communications Outbound Manage  SIS_NEVER_SET    SIS_NEVER_SET     Recipient Business Component
RecipientGroup                                                        String       Subsystem  Communications Outbound Manage  SIS_NEVER_SET    SIS_NEVER_SET     Recipient Group
RecycleFactor                  0                                      Integer      Subsystem  Multi-Threading                 SIS_DEFAULT_SET  SIS_DEFAULT_SET   Recycle Factor
Repository                     Siebel Repository                      String       Subsystem  Database Access                 SIS_DEFAULT_SET  SIS_DEFAULT_SET   Siebel Repository
ReqId                                                                 String       Subsystem  Abs and Optimizer Subsystem     SIS_NEVER_SET    SIS_NEVER_SET     Request Id
RequestBodyTemplate                                                   String       Subsystem  Communications Outbound Manage  SIS_NEVER_SET    SIS_NEVER_SET     Request Body Template
RequestDefaultMedium                                                  String       Subsystem  Communications Outbound Manage  SIS_NEVER_SET    SIS_NEVER_SET     Request Default Medium
RequestLanguageCode                                                   String       Subsystem  Communications Outbound Manage  SIS_NEVER_SET    SIS_NEVER_SET     Language Code
RequestLocaleCode                                                     String       Subsystem  Communications Outbound Manage  SIS_NEVER_SET    SIS_NEVER_SET     Locale Code
RequestName                                                           String       Subsystem  Communications Outbound Manage  SIS_NEVER_SET    SIS_NEVER_SET     Request Name
RequestSendFlag                N                                      String       Subsystem  Communications Outbound Manage  SIS_DEFAULT_SET  SIS_DEFAULT_SET   Request Send Flag
RequestSubjectTemplate                                                String       Subsystem  Communications Outbound Manage  SIS_NEVER_SET    SIS_NEVER_SET     Request Subject Template
ResourceLanguage                                                      String       Subsystem  Object Manager                  SIS_NEVER_SET    SIS_NEVER_SET     OM - Resource Language Code
RestrictPrimaryJoin            False                                  Boolean      Subsystem  Datasources Subsystem           SIS_DEFAULT_SET  SIS_DEFAULT_SET   Restrict Primary Join
RetryInterval                  5                                      Integer      Subsystem  Recovery                        SIS_DEFAULT_SET  SIS_DEFAULT_SET   Retry Interval
RetryUpTime                    600                                    Integer      Subsystem  Recovery                        SIS_DEFAULT_SET  SIS_DEFAULT_SET   Retry Up Time
RootDir                        d:\sea752\siebsrvr                     String       Server                                                                        Siebel Root Directory
SAPBAPIDispatchMethod                                                 String       Subsystem  SAP                             SIS_NEVER_SET    SIS_NEVER_SET     SAP BAPI Dispatch Method Name
SAPBAPIDispatchService                                                String       Subsystem  SAP                             SIS_NEVER_SET    SIS_NEVER_SET     SAP BAPI Dispatch Service Name
SAPCodepage                                                           String       Subsystem  SAP                             SIS_NEVER_SET    SIS_NEVER_SET     SAP Codepage
SAPIDOCDispatchMethod                                                 String       Subsystem  SAP                             SIS_NEVER_SET    SIS_NEVER_SET     SAPIDOC Dispatch Method Name
SAPIDOCDispatchService                                                String       Subsystem  SAP                             SIS_NEVER_SET    SIS_NEVER_SET     SAP IDOC Dispatch Service Name
SAPIdocAllowedObjects                                                 String       Subsystem  SAP                             SIS_NEVER_SET    SIS_NEVER_SET     SAP IDOC Allowed Objects
SAPIgnoreCharSetConvErrors     False                                  String       Subsystem  SAP                             SIS_DEFAULT_SET  SIS_DEFAULT_SET   SAP Ignore Char Set Conversion Errors
SAPInitialSystemCodepage                                              String       Subsystem  SAP                             SIS_NEVER_SET    SIS_NEVER_SET     SAP Initial System Codepage
SAPMqLink                      False                                  Boolean      Subsystem  SAP                             SIS_NEVER_SET    SIS_NEVER_SET     SAP MQSeries Link
SAPReceiverPrtnrNum            DFLT_PRTNR                             String       Subsystem  SAP                             SIS_DEFAULT_SET  SIS_DEFAULT_SET   SAP Receiver Partner Number
SAPReceiverPrtnrType           LS                                     String       Subsystem  SAP                             SIS_DEFAULT_SET  SIS_DEFAULT_SET   SAP Receiver Partner Type
SAPRfcConnectString                                                   String       Subsystem  SAP                             SIS_NEVER_SET    SIS_NEVER_SET     SAP RFC Connect String
SAPRfcDestEntry                                                       String       Subsystem  SAP                             SIS_NEVER_SET    SIS_NEVER_SET     SAP RFC Destination Entry
SAPRfcPassword                 ********                               String       Subsystem  SAP                             SIS_NEVER_SET    SIS_NEVER_SET     SAP RFC Password
SAPRfcTrace                    False                                  Boolean      Subsystem  SAP                             SIS_NEVER_SET    SIS_NEVER_SET     SAP RFC Trace
SAPRfcUserName                                                        String       Subsystem  SAP                             SIS_NEVER_SET    SIS_NEVER_SET     SAP RFC User Name
SAPSenderPrtnrNum                                                     String       Subsystem  SAP                             SIS_NEVER_SET    SIS_NEVER_SET     SAP Sender Partner Number
SAPSenderPrtnrType             LS                                     String       Subsystem  SAP                             SIS_DEFAULT_SET  SIS_DEFAULT_SET   SAP Sender Partner Type
SAPSleepTime                                                          String       Subsystem  SAP                             SIS_NEVER_SET    SIS_NEVER_SET     SAP Sleep Time
SAPTransactionMode                                                    String       Subsystem  SAP                             SIS_NEVER_SET    SIS_NEVER_SET     SAP Transaction Mode
SAPWriteXML                                                           String       Subsystem  SAP                             SIS_NEVER_SET    SIS_NEVER_SET     SAP Write XML Mode
SAPXMLQueueCleanup                                                    String       Subsystem  SAP                             SIS_NEVER_SET    SIS_NEVER_SET     SAP XML Queue Cleanup Flag
SAPXMLQueueName                                                       String       Subsystem  SAP                             SIS_NEVER_SET    SIS_NEVER_SET     SAP XML Queue Name
SAPXMLQueueService                                                    String       Subsystem  SAP                             SIS_NEVER_SET    SIS_NEVER_SET     SAP XML Queue Service Name
SAPtRFCService                                                        String       Subsystem  SAP                             SIS_NEVER_SET    SIS_NEVER_SET     SAP tRFC Service Name
SARMEnabled                    False                                  Boolean      Subsystem  (SARM) Response Measurement     SIS_DEFAULT_SET  SIS_DEFAULT_SET   SARM Enabled
SARMMaxFileSize                15000000                               Integer      Subsystem  (SARM) Response Measurement     SIS_DEFAULT_SET  SIS_DEFAULT_SET   SARM Data File Size Limit
SARMMaxMemory                  4000000                                Integer      Subsystem  (SARM) Response Measurement     SIS_DEFAULT_SET  SIS_DEFAULT_SET   SARM Memory Size Limit
